Product_name,Review,Rating
Mi 4C 108 cm (43 inch) Full HD LED Smart Android TV,Nice tv,4
OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),"This review is after long-term usage of 6 months, the video quality on this TV is really good especially in this range- the color production, and sound quality is good too...you can really enjoy watching series on this TV. It is really light and there is virtually no bezel- the design is really good! The remote is really simple to use and lightweight, and the user interface is smooth and easy. One great thing about this TV is Oxygen play where you can find all the content in one place....and ...",5
OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),"At this price point, the TV is good to have with easy connectivity and setup.Picture quality is good for the led screen(however you can compare another tv in the same segments).The sound is good although Dolby impressions I couldn’t get in the first use(perhaps need to check more).Remote is clean and minimalistic and easy to use.Connectivity is good, able to connect to wifi via router and hotspot and the connection stays and works perfectly fine. Able to use any streaming services without...",5
OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),"It is superior TV. Working on android pie .You can also use Oxygen play interface for a content centric view.It has good voice command Bluetooth base remote control.This TV incorporated with Gamma engine with MEMC , Super resolution , colour space mapping , dynamic contract . Connecting options with Wi Fi , Bluetooth , HDMI , ethernet are very quickly n fast response .Highly recommended for your future TV...😊😊",5
OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),A very nice Tv with many adjustments and a best sound quality and also nice used with Google assistants.. Highly recommended by me. ☺️,5
OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),"OnePlus always brings to us all those high end tech device s at such an amazing prices . They has turned out be a blessing for families like me with such products . I am very happy with the product 43"" TV . I have ordere it for my Mom , :- The UI and ease of use for old lady coming from non tech era >>>>>:- The sound quality is just superb :- Some improvement can be done for connectivity with other smart devices . :- Ease of installation So happy with flipkart also for delivery to small...",5
OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),Thank you Flipkart amazing product 1+ TV new model  Awesome product I m happy 1+ TV super quality one days used nice product this range everything is ok,5
OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),It's pretty good n with oosaammmm clarity .....  One word to describe - value for money 💰,5
OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),Very good picture quality.. And sound is much good than other led tv's because there is dolby speakers in it...thank u thank u so much..❤❤😍😍😍,5
OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),"Team, Today only I received my product - 29, May, and below are pros and cons.Good Point:1. Very quick delivery2. Better clarity compare to Mi and UV3. Easy to handle and lightweight just 6 KgsBad Points:1. Not having AUX sound connectivity, it has Digital Optical Audio Output which is mostly not available with general sound system2. difficult to share the mobile screen with this TV since OnePlus connect android App don't work on all mobiles3. The Installation team will come after 8...",1
OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),"Best Budget friendly smart tv one can buy, although the video quality is not at par with that of samsung/sony but the sound quality is seriously amazing 💯. Easy to install and use !!",5
realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),"Ordered on 5th oct 2021 delivered on 7th oct installation done on 8th oct, delivery and installation was on scheduled timePicture quality 10/10Sound 10/10 Connectivity 10/10 OS linux 8/10Apps 8/10Quick cast 8/10Remote 10/10Low blue light 10/10Overall product 10/10I am really satisfied with the product brilliant picture quality good sound output doesn’t need any extra attachments like sound bar, connectivity is really good didn’t lagged, OS linux is nice quick response of home butt...",5
realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),So nice realme smart tv nice video suppab sound awesome♥️♥️i m so happy,5
realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),"Realme tv it’s amazing and value for money good product good picture quality, really amazing",5
realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),I love this product and this is very nice LED TV in this range. Picture quality is hd and superb ☺️ on time delivery and installation. Thank you Flipkart Team for amazing product,5
realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),Superb quality like it wow amazing pictures quality I m do happy 🤩🤩🤩 love it tq Flipkart,5
realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),Writing review after 1 month of use best tv in this price display quality is best sound is just awesome 😎💪🏻 🔥 loved the tv nd it's made in India 🔥,4
realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),"Picture is Good and Sound is very good.This TV is only for common people, not for smart people. Best for Family TV.☺️😊👍",4
realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),Very nice product good clarity and nice feature,5
realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),This is a very good tv. Picture quality is decent and sound quality with 20w speaker and Dolby Atmos is just awesome. It is fully recommended for those users who experience media only vie set top box but the tv is non android so those users interested in online media  streaming should not go go for it. They should look for other options available in the market..Final verdict is that if you can grab it under 12k in sale it will be a great value for money option for you...,5
realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),Budget Smart Tv. It's an amazing experience Thank You #Flipkart for this offer. Nice Connectivity,5
MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),Excellent Led Smart Tv this Range Sound quality excellent Net connectivity excellent Remote looking also excellent Google assistant also excellent,5
MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),I am writing this review for Motorola ZX2 40inch after almost 45days of use.Pros* 40w sound output is superpub . ...its quite clear and loud . . ... Music output is also good* UI is super smooth and scrolling with remote is fast* Day light visibility is also good . . ...given that I placed in my hall which has good sunlight during day . . . ... But there is no problem with the display quality* HD DTH channels are Crips and clear* Playing OTT content is also enjoyable  . . . . .. in you...,4
MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),"This TV is a great purchase with all the lastest features. With Android 10, the TV is super smooth and the boot time is very very less as compared to other TVs. And also it boots up extremely fast if it is in stand by mode. Picture quality is just awesome and it is able to play 4K videos from youtube and at the same time it supports dolby vision which makes the picture quality more awesome (the video which you are playing should be Dolby vision as well). I did not have any connectivity issues...",5
MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),Awesome picture quality 😍 Amazing sound with 40 watt speaker 🤩🤩If someone looking to buy compact 40 inch LED smart Android TV then Go for it without any hasitation.I am loving it...👍👍,5
MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),I am writing this review after 10 days of usage.1.Sound - Very good and neat effect 2.Picture quality is very good.3. Wifi connectivity is good and fast4. Functionally it is working fast and good.5. Bluetooth connection is slow but after software update it is also looks good.Overall the product is good and value for money...Compare to other products spec. Is good...,5
MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),"Amazing picture quality and sound support Dolby digital if you have hd set top box plays youtube with good internet speed, just close your eyes and buy it amazing tv",5
MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),Picture Quality is good. Best tv for connectivity. But after 1month tv suddenly power off. And service is also not good. For only power sensor parts need to changed and it take 7-10 days time. This not good at all. They won't be replace the tv for any type of issue. Very bad from brand like motorola.,1
MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),Very nice original product from flickkart. This is 480p on you tube and also I played 4K in it it’s is not bad   More then good.  Sound also cool. And feels Dolby.  Good product in this price range any no other company giving such nice features And installation guy was very good behavior and did great work.,4
MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),"One of the best at this price. Sound and picture clarity is mind blowing at an affordable range. Only issue felt is laag while screen casting, Otherwise it's a perfect purchase. Using it for more than 2 weeks now, so far so good ✌🤞",4
MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),"Excellent picture and sound quality as per price. Bluetooth is working fine with my net connection. Because of 2GB RAM fast access to internet. YouTube works without any delay. I am so happy with the purchase. Thanks to Motorola, Flipkart and the seller.",5
LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),"Colour production is good , motion interpolation is perfect . It is va panel for 43 inch tv viewing angle is good, not ips as  in description , sound quality is good, Contrast ratio is actually ok  and at times black looks like grey .",4
LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),There is difference in opinion about its panel type. Whether it is VA or IPS? LG has not yet revealed about panel type. Viewing angle is not like 178 deg. Magic remote has not been provided thats why we cannot use Alexa and Google voice assistant. You have to purchase magic remote. We can give voice commands through  LG thinq app downloaded in your smart phone but voice recognition is very poor. Compatible magic remote for TV model is not available in India. Be carefull while purchasing remot...,2
LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),"Bought in Big Billion Sale and got the tv within 7 days. Good delivery by flipkart on those busy days. Coming to LG TV, we were using LG 32 inch tv for last 5 yrs and this was an upgrade. TV is quite nice. WebOS is functional. Easy to use. This does not have a magic remote but I don't think we need that as it have LG thinq app which does it better than remote. Video quality is great as expected. Sound quality is more than what we expected. It's ability to pair with Bluetooth speakers and t...",5
LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),"Using it for over 7 days. It has amazing picture quality, sound is good thanks to AI mode, low boot up time, connectivity with Bluetooth and WiFi works great, supports all famous OTT apps and best part is it’s support to IPhone. Just go for it! Thanks to flipkart for delivery in one day and installation done on same day.",5
LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),Quick delivery and installation picture clarity is good value for money worth product thank you Flipkart,4
LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),Its a mind blowing purchase. This is my fourth LG tv two are crts and it is now working in my brothers houses and the third was 32 inch smart fhd brought in 2013 and now sill in working confition. i reccoment LG tvs for durability and picture clarity. And also sound .The web OS is very userfriendly and in this 2021 model Filmmaker mode is awesome experiance. All ott platform are available and totally nice productPros Awesome picture clarityGood sound outputWeb OS is very good workingiPh...,5
LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),Good one no remarks everything ok,5
LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),Good,3
LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),Awesome,5
LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),Real vallue for money considering the various features and hi end software support like eArc etc within the given price point. What's missing is the magic remote which I believe should have been provided.  No mention by LG about panel type ( IPS or VA ) but over all I'm satisfied with my purchase.,4
"SAMSUNG Galaxy F12 (Sky Blue, 128 GB)  (4 GB RAM)",Best Samsung phone in this price range.Good battery back up.Decent Display.Fast fingerprint sensor.Rear camera quality is good.front camera is not up to the mark.90 Hz refresh rate is good.Good user interface.updated to one ui 3.1.there are some pre installed apps which can only be disabled.sound quality is low comparing with other smartphones in same price segment.using in low screen bightness noticed screen flickering.There is no screen protector or case in the box.Takes 160 minutes for ful...,4
"SAMSUNG Galaxy F12 (Sky Blue, 128 GB)  (4 GB RAM)","Amazing smartphone. Camera , battery back up , display  , are awesome 👌. It has a little bit heating problem but not at all .Amazing smartphone for students becoz I'm using as a student .😊😊.It is heavy also , this is a bad point for this smartphone. But all good . ND I'm satisfied .Delivery was also good 👍. Thanks flipkart. 😊",4
"SAMSUNG Galaxy F12 (Sky Blue, 128 GB)  (4 GB RAM)",This smartphone is very good in camera and battery And value for money from Samsung with clean and smooth Ui and good battery life also,5
"SAMSUNG Galaxy F12 (Sky Blue, 128 GB)  (4 GB RAM)",First I would like to thank you Flipkart for fastest delivery and yah the delivery guy is so cooperative and helpful Samsung phones are always best in performance and this one is also affordable and awesome phone,4
"SAMSUNG Galaxy F12 (Sky Blue, 128 GB)  (4 GB RAM)","Nice phone. We can rely on Samsung than any Chinese company like MI, Redmi, Poco, Realme, Vivo, Oppo etc.Little heavy and thick than others but best in this price range. Rear and front cameras are superb. Not has SAmoled display and you can't expect it in this price.6000 mah battery is just wow. Power packed phone.But the Charger is of 9V and there is mentioned that it is of 15V.It did justice with its price. Value for money and trust of Samsung.If you are willing for it, Go ahead 👍",4
"SAMSUNG Galaxy F12 (Sky Blue, 128 GB)  (4 GB RAM)","Pros:-Battery backup is simply awesome. I got 8+ hours SOTPerformance is way better than Xiaomi and realme at this range. Bloatware free and no junk apps. Previously i was a Motorola User so i miss Moto tweaks, thats all. This gap is fulfilled by Samsung one UI. lots and lots of customisation.Samsung brand is trust. Phone is Durable and service centre are very helpfulThis is myth exynos are not good. Trust me, in real life in doesnt matter until and unless you do heavy gaming at very high...",5
"SAMSUNG Galaxy F12 (Sky Blue, 128 GB)  (4 GB RAM)","Best mobile for in this price range, Battery backup is highlight. Better go with this mobile in budget category from best brand. Absolutely perfect mobile.",5
"SAMSUNG Galaxy F12 (Sky Blue, 128 GB)  (4 GB RAM)","Camera is good battery is good  fingure unlock sensor is very good and fast it is very thick due to large battery this phone is not for slim phone lovers but phone is very good and price are also good , good job samsung",5
"SAMSUNG Galaxy F12 (Sky Blue, 128 GB)  (4 GB RAM)",Overall it is good value of money. Everything perfect except taking about 3 and half hour to take full battery charge which is painful. Samsung should work on it.,5
"SAMSUNG Galaxy F12 (Sky Blue, 128 GB)  (4 GB RAM)","Personally i feel the design of this phone is very nice and impressive. Camera quality is good in this price point.Performance is also good in this range Battery life is good but it doesn't support fast charging so i didn't feel good about it. Display isn't  good  ,cheap display i am very Disappoint for it..... Overall you can buy this but if you want good display so don't buy it.",4
"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)  (4 GB RAM)",Best Samsung phone in this price range.Good battery back up.Decent Display.Fast fingerprint sensor.Rear camera quality is good.front camera is not up to the mark.90 Hz refresh rate is good.Good user interface.updated to one ui 3.1.there are some pre installed apps which can only be disabled.sound quality is low comparing with other smartphones in same price segment.using in low screen bightness noticed screen flickering.There is no screen protector or case in the box.Takes 160 minutes for ful...,4
"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)  (4 GB RAM)","Amazing smartphone. Camera , battery back up , display  , are awesome 👌. It has a little bit heating problem but not at all .Amazing smartphone for students becoz I'm using as a student .😊😊.It is heavy also , this is a bad point for this smartphone. But all good . ND I'm satisfied .Delivery was also good 👍. Thanks flipkart. 😊",4
"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)  (4 GB RAM)",This smartphone is very good in camera and battery And value for money from Samsung with clean and smooth Ui and good battery life also,5
"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)  (4 GB RAM)",First I would like to thank you Flipkart for fastest delivery and yah the delivery guy is so cooperative and helpful Samsung phones are always best in performance and this one is also affordable and awesome phone,4
"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)  (4 GB RAM)","Nice phone. We can rely on Samsung than any Chinese company like MI, Redmi, Poco, Realme, Vivo, Oppo etc.Little heavy and thick than others but best in this price range. Rear and front cameras are superb. Not has SAmoled display and you can't expect it in this price.6000 mah battery is just wow. Power packed phone.But the Charger is of 9V and there is mentioned that it is of 15V.It did justice with its price. Value for money and trust of Samsung.If you are willing for it, Go ahead 👍",4
"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)  (4 GB RAM)","Pros:-Battery backup is simply awesome. I got 8+ hours SOTPerformance is way better than Xiaomi and realme at this range. Bloatware free and no junk apps. Previously i was a Motorola User so i miss Moto tweaks, thats all. This gap is fulfilled by Samsung one UI. lots and lots of customisation.Samsung brand is trust. Phone is Durable and service centre are very helpfulThis is myth exynos are not good. Trust me, in real life in doesnt matter until and unless you do heavy gaming at very high...",5
"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)  (4 GB RAM)","Best mobile for in this price range, Battery backup is highlight. Better go with this mobile in budget category from best brand. Absolutely perfect mobile.",5
"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)  (4 GB RAM)","Camera is good battery is good  fingure unlock sensor is very good and fast it is very thick due to large battery this phone is not for slim phone lovers but phone is very good and price are also good , good job samsung",5
"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)  (4 GB RAM)",Overall it is good value of money. Everything perfect except taking about 3 and half hour to take full battery charge which is painful. Samsung should work on it.,5
"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)  (4 GB RAM)","Personally i feel the design of this phone is very nice and impressive. Camera quality is good in this price point.Performance is also good in this range Battery life is good but it doesn't support fast charging so i didn't feel good about it. Display isn't  good  ,cheap display i am very Disappoint for it..... Overall you can buy this but if you want good display so don't buy it.",4
"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)  (4 GB RAM)",Best Samsung phone in this price range.Good battery back up.Decent Display.Fast fingerprint sensor.Rear camera quality is good.front camera is not up to the mark.90 Hz refresh rate is good.Good user interface.updated to one ui 3.1.there are some pre installed apps which can only be disabled.sound quality is low comparing with other smartphones in same price segment.using in low screen bightness noticed screen flickering.There is no screen protector or case in the box.Takes 160 minutes for ful...,4
"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)  (4 GB RAM)","Amazing smartphone. Camera , battery back up , display  , are awesome 👌. It has a little bit heating problem but not at all .Amazing smartphone for students becoz I'm using as a student .😊😊.It is heavy also , this is a bad point for this smartphone. But all good . ND I'm satisfied .Delivery was also good 👍. Thanks flipkart. 😊",4
"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)  (4 GB RAM)",This smartphone is very good in camera and battery And value for money from Samsung with clean and smooth Ui and good battery life also,5
"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)  (4 GB RAM)",First I would like to thank you Flipkart for fastest delivery and yah the delivery guy is so cooperative and helpful Samsung phones are always best in performance and this one is also affordable and awesome phone,4
"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)  (4 GB RAM)","Nice phone. We can rely on Samsung than any Chinese company like MI, Redmi, Poco, Realme, Vivo, Oppo etc.Little heavy and thick than others but best in this price range. Rear and front cameras are superb. Not has SAmoled display and you can't expect it in this price.6000 mah battery is just wow. Power packed phone.But the Charger is of 9V and there is mentioned that it is of 15V.It did justice with its price. Value for money and trust of Samsung.If you are willing for it, Go ahead 👍",4
"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)  (4 GB RAM)","Pros:-Battery backup is simply awesome. I got 8+ hours SOTPerformance is way better than Xiaomi and realme at this range. Bloatware free and no junk apps. Previously i was a Motorola User so i miss Moto tweaks, thats all. This gap is fulfilled by Samsung one UI. lots and lots of customisation.Samsung brand is trust. Phone is Durable and service centre are very helpfulThis is myth exynos are not good. Trust me, in real life in doesnt matter until and unless you do heavy gaming at very high...",5
"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)  (4 GB RAM)","Best mobile for in this price range, Battery backup is highlight. Better go with this mobile in budget category from best brand. Absolutely perfect mobile.",5
"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)  (4 GB RAM)","Camera is good battery is good  fingure unlock sensor is very good and fast it is very thick due to large battery this phone is not for slim phone lovers but phone is very good and price are also good , good job samsung",5
"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)  (4 GB RAM)",Overall it is good value of money. Everything perfect except taking about 3 and half hour to take full battery charge which is painful. Samsung should work on it.,5
"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)  (4 GB RAM)","Personally i feel the design of this phone is very nice and impressive. Camera quality is good in this price point.Performance is also good in this range Battery life is good but it doesn't support fast charging so i didn't feel good about it. Display isn't  good  ,cheap display i am very Disappoint for it..... Overall you can buy this but if you want good display so don't buy it.",4
"SAMSUNG Galaxy F22 (Denim Blue, 64 GB)  (4 GB RAM)","Nice battery backup, good camera and also a good display. For daily use phone is smooth and perfect.",4
"SAMSUNG Galaxy F22 (Denim Blue, 64 GB)  (4 GB RAM)",I got the product at my door step in 16 hours after ordering so thank you flipkart for this excellent delivery. I have used it for 3 days and now writing my review:Pro:1. Battery is brilliant and perfect for people who spent lot of time on multimedia2. Display 90hrz is very smooth and good looking. Didn't feel the absence of Full HD actually better than full HD IPS displays.3. Samsung One UI 4. Look & feel. Very comfortable to hold. Background Matt finish no fingerprint5. Primary camera...,4
"SAMSUNG Galaxy F22 (Denim Blue, 64 GB)  (4 GB RAM)","Good product in this price segment....looks like a premium smartphone.... performance is up to the mark ..... according to me , this device is perfect for the students who are doing the online classes.....don't expect high from camera or performance....",4
"SAMSUNG Galaxy F22 (Denim Blue, 64 GB)  (4 GB RAM)","Best mobile in this price range.. best batry bacup camra quality is also good, no lag, much better quality, littile bit less in feathures if compared to readme series.. bt overall mindblowing mobile...i m much satisfied..",5
"SAMSUNG Galaxy F22 (Denim Blue, 64 GB)  (4 GB RAM)","This mobile gives me all things which i was found at this price. Camera, battery , Display and Many which gives me sacrifice at its price. So i really happy that samsung lover can afford in this price and gets best feature.",5
"SAMSUNG Galaxy F22 (Denim Blue, 64 GB)  (4 GB RAM)","●Camera - 4/5■ In this price range Camera is good.●Screen -  4.5/5■samsung as balanced phone pixels smartly by reducing horizonal screen lenght , So that the difference between full hd + and hd+ feels minimum...Battery - 5/5 . 6000 mah battery with adative battery usage .●Processor - 4/5■mediatek helio 680 will not dissapoint you if you are not a gamer.●Design and look - 5/5■look is premium and phone is slim and sleek .Flipkart has delivered this phone within 24 hr which is unimagin...",5
"SAMSUNG Galaxy F22 (Denim Blue, 64 GB)  (4 GB RAM)","This mobile is a beast.... wonderful mobile for daily use. Smooth and clear display. Camera is awesome,out door photography is really great,   but the low light and indoor selfie should improve more, 90hz display is super and smooth. Speaker sound should improve more, the only lack in this mobile is it dosent have NFC and Back case not provided.. battery is awesome will last for 2 days.performance also great but not for  heavy gaming.",5
"SAMSUNG Galaxy F22 (Denim Blue, 64 GB)  (4 GB RAM)","A petty good phone. According to my review this phone is excellent for normal usage. Here are some points as follows:- 1. Display is good you can't say it the best but it's good supporting HD photos and videos upto 720p60 and 1080p50 respectively.2. Battery backup isn't that much as compared to it's capacity but it will last for two days for normal usage otherwise for heavy usage it will drain off in 15 hours. 3. Now talking about the front and back camera, it's very good, not excellent, b...",5
"SAMSUNG Galaxy F22 (Denim Blue, 64 GB)  (4 GB RAM)","I bought 4gb/64gb variant and that is superbly good.1)Display will not disappoint you at all , Samoled with 90hz feels very smooth compared to that 120hz redmi note 10 pro.If you are a normal user then you will not find any difference between FHD+ and HD+ display ,so for me that is not a con.2) Battery life is amazing .3) Performance,I will say that for normal usage at 90hz it feels smooth but if u want gaming then plss look our for other devices.4)Camera was superbly good too considering...",5
"SAMSUNG Galaxy F22 (Denim Blue, 64 GB)  (4 GB RAM)","Display is amazing, although it has HD+ sAmoled  u cant find any issue in day to day life Performance is not as much good .but if u r not a havy user then it is okayThe most loving thing about this mobile is its OS. ONEUI core 3.1 .. u can feel the smothness better than realme and redmi .. and its keyboad also impressed meWhen talk about camera ..i cant say very good but decent ..",4
"SAMSUNG Galaxy F22 (Denim Black, 64 GB)  (4 GB RAM)","Nice battery backup, good camera and also a good display. For daily use phone is smooth and perfect.",4
"SAMSUNG Galaxy F22 (Denim Black, 64 GB)  (4 GB RAM)",I got the product at my door step in 16 hours after ordering so thank you flipkart for this excellent delivery. I have used it for 3 days and now writing my review:Pro:1. Battery is brilliant and perfect for people who spent lot of time on multimedia2. Display 90hrz is very smooth and good looking. Didn't feel the absence of Full HD actually better than full HD IPS displays.3. Samsung One UI 4. Look & feel. Very comfortable to hold. Background Matt finish no fingerprint5. Primary camera...,4
"SAMSUNG Galaxy F22 (Denim Black, 64 GB)  (4 GB RAM)","Good product in this price segment....looks like a premium smartphone.... performance is up to the mark ..... according to me , this device is perfect for the students who are doing the online classes.....don't expect high from camera or performance....",4
"SAMSUNG Galaxy F22 (Denim Black, 64 GB)  (4 GB RAM)","Best mobile in this price range.. best batry bacup camra quality is also good, no lag, much better quality, littile bit less in feathures if compared to readme series.. bt overall mindblowing mobile...i m much satisfied..",5
"SAMSUNG Galaxy F22 (Denim Black, 64 GB)  (4 GB RAM)","This mobile gives me all things which i was found at this price. Camera, battery , Display and Many which gives me sacrifice at its price. So i really happy that samsung lover can afford in this price and gets best feature.",5
"SAMSUNG Galaxy F22 (Denim Black, 64 GB)  (4 GB RAM)","●Camera - 4/5■ In this price range Camera is good.●Screen -  4.5/5■samsung as balanced phone pixels smartly by reducing horizonal screen lenght , So that the difference between full hd + and hd+ feels minimum...Battery - 5/5 . 6000 mah battery with adative battery usage .●Processor - 4/5■mediatek helio 680 will not dissapoint you if you are not a gamer.●Design and look - 5/5■look is premium and phone is slim and sleek .Flipkart has delivered this phone within 24 hr which is unimagin...",5
"SAMSUNG Galaxy F22 (Denim Black, 64 GB)  (4 GB RAM)","This mobile is a beast.... wonderful mobile for daily use. Smooth and clear display. Camera is awesome,out door photography is really great,   but the low light and indoor selfie should improve more, 90hz display is super and smooth. Speaker sound should improve more, the only lack in this mobile is it dosent have NFC and Back case not provided.. battery is awesome will last for 2 days.performance also great but not for  heavy gaming.",5
"SAMSUNG Galaxy F22 (Denim Black, 64 GB)  (4 GB RAM)","A petty good phone. According to my review this phone is excellent for normal usage. Here are some points as follows:- 1. Display is good you can't say it the best but it's good supporting HD photos and videos upto 720p60 and 1080p50 respectively.2. Battery backup isn't that much as compared to it's capacity but it will last for two days for normal usage otherwise for heavy usage it will drain off in 15 hours. 3. Now talking about the front and back camera, it's very good, not excellent, b...",5
"SAMSUNG Galaxy F22 (Denim Black, 64 GB)  (4 GB RAM)","I bought 4gb/64gb variant and that is superbly good.1)Display will not disappoint you at all , Samoled with 90hz feels very smooth compared to that 120hz redmi note 10 pro.If you are a normal user then you will not find any difference between FHD+ and HD+ display ,so for me that is not a con.2) Battery life is amazing .3) Performance,I will say that for normal usage at 90hz it feels smooth but if u want gaming then plss look our for other devices.4)Camera was superbly good too considering...",5
"SAMSUNG Galaxy F22 (Denim Black, 64 GB)  (4 GB RAM)","Display is amazing, although it has HD+ sAmoled  u cant find any issue in day to day life Performance is not as much good .but if u r not a havy user then it is okayThe most loving thing about this mobile is its OS. ONEUI core 3.1 .. u can feel the smothness better than realme and redmi .. and its keyboad also impressed meWhen talk about camera ..i cant say very good but decent ..",4
"SAMSUNG Galaxy F12 (Sea Green, 128 GB)  (4 GB RAM)",Best Samsung phone in this price range.Good battery back up.Decent Display.Fast fingerprint sensor.Rear camera quality is good.front camera is not up to the mark.90 Hz refresh rate is good.Good user interface.updated to one ui 3.1.there are some pre installed apps which can only be disabled.sound quality is low comparing with other smartphones in same price segment.using in low screen bightness noticed screen flickering.There is no screen protector or case in the box.Takes 160 minutes for ful...,4
"SAMSUNG Galaxy F12 (Sea Green, 128 GB)  (4 GB RAM)","Amazing smartphone. Camera , battery back up , display  , are awesome 👌. It has a little bit heating problem but not at all .Amazing smartphone for students becoz I'm using as a student .😊😊.It is heavy also , this is a bad point for this smartphone. But all good . ND I'm satisfied .Delivery was also good 👍. Thanks flipkart. 😊",4
"SAMSUNG Galaxy F12 (Sea Green, 128 GB)  (4 GB RAM)",This smartphone is very good in camera and battery And value for money from Samsung with clean and smooth Ui and good battery life also,5
"SAMSUNG Galaxy F12 (Sea Green, 128 GB)  (4 GB RAM)",First I would like to thank you Flipkart for fastest delivery and yah the delivery guy is so cooperative and helpful Samsung phones are always best in performance and this one is also affordable and awesome phone,4
